batch,info,cell,team,x,y,same_side,endorsed,spoken_endorse
faultline_design_r1_20260817,info,aligned,20260817-faultline-design-r1:01,TBN04,XTBN02,1,1,0
faultline_design_r1_20260817,info,aligned,20260817-faultline-design-r1:01,TBN04,TBN45,0,0,0
faultline_design_r1_20260817,info,aligned,20260817-faultline-design-r1:01,TBN04,TBN43,0,0,0
faultline_design_r1_20260817,info,aligned,20260817-faultline-design-r1:01,XTBN02,TBN04,1,1,0
faultline_design_r1_20260817,info,aligned,20260817-faultline-design-r1:01,XTBN02,TBN45,0,0,0
faultline_design_r1_20260817,info,aligned,20260817-faultline-design-r1:01,XTBN02,TBN43,0,0,0
faultline_design_r1_20260817,info,aligned,20260817-faultline-design-r1:01,TBN45,TBN04,0,0,0
faultline_design_r1_20260817,info,aligned,20260817-faultline-design-r1:01,TBN45,XTBN02,0,0,0
faultline_design_r1_20260817,info,aligned,20260817-faultline-design-r1:01,TBN45,TBN43,1,1,0
faultline_design_r1_20260817,info,aligned,20260817-faultline-design-r1:01,TBN43,TBN04,0,0,0
faultline_design_r1_20260817,info,aligned,20260817-faultline-design-r1:01,TBN43,XTBN02,0,0,0
faultline_design_r1_20260817,info,aligned,20260817-faultline-design-r1:01,TBN43,TBN45,1,1,0
faultline_design_r1_20260817,info,aligned,20260817-faultline-design-r1:02,XTBN07,XTBN04,1,0,0
faultline_design_r1_20260817,info,aligned,20260817-faultline-design-r1:02,XTBN07,XTBN13,0,1,0
faultline_design_r1_20260817,info,aligned,20260817-faultline-design-r1:02,XTBN07,XTBN11,0,0,0
faultline_design_r1_20260817,info,aligned,20260817-faultline-design-r1:02,XTBN04,XTBN07,1,0,0
faultline_design_r1_20260817,info,aligned,20260817-faultline-design-r1:02,XTBN04,XTBN13,0,0,0
faultline_design_r1_20260817,info,aligned,20260817-faultline-design-r1:02,XTBN04,XTBN11,0,1,0
faultline_design_r1_20260817,info,aligned,20260817-faultline-design-r1:02,XTBN13,XTBN07,0,1,0
faultline_design_r1_20260817,info,aligned,20260817-faultline-design-r1:02,XTBN13,XTBN04,0,0,0
faultline_design_r1_20260817,info,aligned,20260817-faultline-design-r1:02,XTBN13,XTBN11,1,0,0
faultline_design_r1_20260817,info,aligned,20260817-faultline-design-r1:02,XTBN11,XTBN07,0,0,0
faultline_design_r1_20260817,info,aligned,20260817-faultline-design-r1:02,XTBN11,XTBN04,0,1,0
faultline_design_r1_20260817,info,aligned,20260817-faultline-design-r1:02,XTBN11,XTBN13,1,0,0
faultline_design_r1_20260817,info,aligned,20260817-faultline-design-r1:03,XTBN01,TBN01,1,1,0
faultline_design_r1_20260817,info,aligned,20260817-faultline-design-r1:03,XTBN01,TBN44,0,0,0
faultline_design_r1_20260817,info,aligned,20260817-faultline-design-r1:03,XTBN01,XTBN09,0,0,0
faultline_design_r1_20260817,info,aligned,20260817-faultline-design-r1:03,TBN01,XTBN01,1,1,0
faultline_design_r1_20260817,info,aligned,20260817-faultline-design-r1:03,TBN01,TBN44,0,0,0
faultline_design_r1_20260817,info,aligned,20260817-faultline-design-r1:03,TBN01,XTBN09,0,0,0
faultline_design_r1_20260817,info,aligned,20260817-faultline-design-r1:03,TBN44,XTBN01,0,0,0
faultline_design_r1_20260817,info,aligned,20260817-faultline-design-r1:03,TBN44,TBN01,0,0,0
faultline_design_r1_20260817,info,aligned,20260817-faultline-design-r1:03,TBN44,XTBN09,1,1,1
faultline_design_r1_20260817,info,aligned,20260817-faultline-design-r1:03,XTBN09,XTBN01,0,0,0
faultline_design_r1_20260817,info,aligned,20260817-faultline-design-r1:03,XTBN09,TBN01,0,0,0
faultline_design_r1_20260817,info,aligned,20260817-faultline-design-r1:03,XTBN09,TBN44,1,1,0
faultline_design_r1_20260817,info,aligned,20260817-faultline-design-r1:04,XTBN06,XTBN05,1,0,0
faultline_design_r1_20260817,info,aligned,20260817-faultline-design-r1:04,XTBN06,TBN46,0,1,0
faultline_design_r1_20260817,info,aligned,20260817-faultline-design-r1:04,XTBN06,XTBN11,0,0,0
faultline_design_r1_20260817,info,aligned,20260817-faultline-design-r1:04,XTBN05,XTBN06,1,0,0
faultline_design_r1_20260817,info,aligned,20260817-faultline-design-r1:04,XTBN05,TBN46,0,0,0
faultline_design_r1_20260817,info,aligned,20260817-faultline-design-r1:04,XTBN05,XTBN11,0,1,0
faultline_design_r1_20260817,info,aligned,20260817-faultline-design-r1:04,TBN46,XTBN06,0,1,0
faultline_design_r1_20260817,info,aligned,20260817-faultline-design-r1:04,TBN46,XTBN05,0,0,0
faultline_design_r1_20260817,info,aligned,20260817-faultline-design-r1:04,TBN46,XTBN11,1,0,0
faultline_design_r1_20260817,info,aligned,20260817-faultline-design-r1:04,XTBN11,XTBN06,0,0,0
faultline_design_r1_20260817,info,aligned,20260817-faultline-design-r1:04,XTBN11,XTBN05,0,1,0
faultline_design_r1_20260817,info,aligned,20260817-faultline-design-r1:04,XTBN11,TBN46,1,0,0
faultline_design_r1_20260817,info,aligned,20260817-faultline-design-r1:05,XTBN03,TBN06,1,1,0
faultline_design_r1_20260817,info,aligned,20260817-faultline-design-r1:05,XTBN03,XTBN10,0,1,0
faultline_design_r1_20260817,info,aligned,20260817-faultline-design-r1:05,XTBN03,XTBN12,0,1,0
faultline_design_r1_20260817,info,aligned,20260817-faultline-design-r1:05,TBN06,XTBN03,1,1,0
faultline_design_r1_20260817,info,aligned,20260817-faultline-design-r1:05,TBN06,XTBN10,0,1,0
faultline_design_r1_20260817,info,aligned,20260817-faultline-design-r1:05,TBN06,XTBN12,0,1,0
faultline_design_r1_20260817,info,aligned,20260817-faultline-design-r1:05,XTBN10,XTBN03,0,1,0
faultline_design_r1_20260817,info,aligned,20260817-faultline-design-r1:05,XTBN10,TBN06,0,1,0
faultline_design_r1_20260817,info,aligned,20260817-faultline-design-r1:05,XTBN10,XTBN12,1,1,0
faultline_design_r1_20260817,info,aligned,20260817-faultline-design-r1:05,XTBN12,XTBN03,0,1,0
faultline_design_r1_20260817,info,aligned,20260817-faultline-design-r1:05,XTBN12,TBN06,0,1,0
faultline_design_r1_20260817,info,aligned,20260817-faultline-design-r1:05,XTBN12,XTBN10,1,1,0
faultline_design_r1_20260817,info,aligned,20260817-faultline-design-r1:06,TBN03,TBN04,1,1,0
faultline_design_r1_20260817,info,aligned,20260817-faultline-design-r1:06,TBN03,XTBN08,0,1,0
faultline_design_r1_20260817,info,aligned,20260817-faultline-design-r1:06,TBN03,TBN43,0,1,0
faultline_design_r1_20260817,info,aligned,20260817-faultline-design-r1:06,TBN04,TBN03,1,1,0
faultline_design_r1_20260817,info,aligned,20260817-faultline-design-r1:06,TBN04,XTBN08,0,1,0
faultline_design_r1_20260817,info,aligned,20260817-faultline-design-r1:06,TBN04,TBN43,0,1,0
faultline_design_r1_20260817,info,aligned,20260817-faultline-design-r1:06,XTBN08,TBN03,0,1,0
faultline_design_r1_20260817,info,aligned,20260817-faultline-design-r1:06,XTBN08,TBN04,0,1,0
faultline_design_r1_20260817,info,aligned,20260817-faultline-design-r1:06,XTBN08,TBN43,1,1,0
faultline_design_r1_20260817,info,aligned,20260817-faultline-design-r1:06,TBN43,TBN03,0,1,0
faultline_design_r1_20260817,info,aligned,20260817-faultline-design-r1:06,TBN43,TBN04,0,1,0
faultline_design_r1_20260817,info,aligned,20260817-faultline-design-r1:06,TBN43,XTBN08,1,1,0
faultline_design_r1_20260817,info,aligned,20260817-faultline-design-r1:07,TBN05,XTBN05,1,1,0
faultline_design_r1_20260817,info,aligned,20260817-faultline-design-r1:07,TBN05,XTBN14,0,0,0
faultline_design_r1_20260817,info,aligned,20260817-faultline-design-r1:07,TBN05,XTBN10,0,1,0
faultline_design_r1_20260817,info,aligned,20260817-faultline-design-r1:07,XTBN05,TBN05,1,1,0
faultline_design_r1_20260817,info,aligned,20260817-faultline-design-r1:07,XTBN05,XTBN14,0,0,0
faultline_design_r1_20260817,info,aligned,20260817-faultline-design-r1:07,XTBN05,XTBN10,0,1,0
faultline_design_r1_20260817,info,aligned,20260817-faultline-design-r1:07,XTBN14,TBN05,0,0,0
faultline_design_r1_20260817,info,aligned,20260817-faultline-design-r1:07,XTBN14,XTBN05,0,0,0
faultline_design_r1_20260817,info,aligned,20260817-faultline-design-r1:07,XTBN14,XTBN10,1,0,0
faultline_design_r1_20260817,info,aligned,20260817-faultline-design-r1:07,XTBN10,TBN05,0,1,0
faultline_design_r1_20260817,info,aligned,20260817-faultline-design-r1:07,XTBN10,XTBN05,0,1,0
faultline_design_r1_20260817,info,aligned,20260817-faultline-design-r1:07,XTBN10,XTBN14,1,0,0
faultline_design_r1_20260817,info,crosscut,20260817-faultline-design-r1:08,TBN14,TBN31,0,0,0
faultline_design_r1_20260817,info,crosscut,20260817-faultline-design-r1:08,TBN14,TBN11,1,1,0
faultline_design_r1_20260817,info,crosscut,20260817-faultline-design-r1:08,TBN14,TBN42,0,0,0
faultline_design_r1_20260817,info,crosscut,20260817-faultline-design-r1:08,TBN31,TBN14,0,0,0
faultline_design_r1_20260817,info,crosscut,20260817-faultline-design-r1:08,TBN31,TBN11,0,0,0
faultline_design_r1_20260817,info,crosscut,20260817-faultline-design-r1:08,TBN31,TBN42,1,1,0
faultline_design_r1_20260817,info,crosscut,20260817-faultline-design-r1:08,TBN11,TBN14,1,1,0
faultline_design_r1_20260817,info,crosscut,20260817-faultline-design-r1:08,TBN11,TBN31,0,0,0
faultline_design_r1_20260817,info,crosscut,20260817-faultline-design-r1:08,TBN11,TBN42,0,0,0
faultline_design_r1_20260817,info,crosscut,20260817-faultline-design-r1:08,TBN42,TBN14,0,0,0
faultline_design_r1_20260817,info,crosscut,20260817-faultline-design-r1:08,TBN42,TBN31,1,1,0
faultline_design_r1_20260817,info,crosscut,20260817-faultline-design-r1:08,TBN42,TBN11,0,0,0
faultline_design_r1_20260817,info,crosscut,20260817-faultline-design-r1:09,TBN07,TBN38,0,0,0
faultline_design_r1_20260817,info,crosscut,20260817-faultline-design-r1:09,TBN07,TBN13,1,1,0
faultline_design_r1_20260817,info,crosscut,20260817-faultline-design-r1:09,TBN07,TBN34,0,1,0
faultline_design_r1_20260817,info,crosscut,20260817-faultline-design-r1:09,TBN38,TBN07,0,0,0
faultline_design_r1_20260817,info,crosscut,20260817-faultline-design-r1:09,TBN38,TBN13,0,0,0
faultline_design_r1_20260817,info,crosscut,20260817-faultline-design-r1:09,TBN38,TBN34,1,0,0
faultline_design_r1_20260817,info,crosscut,20260817-faultline-design-r1:09,TBN13,TBN07,1,1,0
faultline_design_r1_20260817,info,crosscut,20260817-faultline-design-r1:09,TBN13,TBN38,0,0,0
faultline_design_r1_20260817,info,crosscut,20260817-faultline-design-r1:09,TBN13,TBN34,0,1,0
faultline_design_r1_20260817,info,crosscut,20260817-faultline-design-r1:09,TBN34,TBN07,0,1,0
faultline_design_r1_20260817,info,crosscut,20260817-faultline-design-r1:09,TBN34,TBN38,1,0,0
faultline_design_r1_20260817,info,crosscut,20260817-faultline-design-r1:09,TBN34,TBN13,0,1,0
faultline_design_r1_20260817,info,crosscut,20260817-faultline-design-r1:10,TBN18,TBN33,0,0,0
faultline_design_r1_20260817,info,crosscut,20260817-faultline-design-r1:10,TBN18,TBN09,1,1,0
faultline_design_r1_20260817,info,crosscut,20260817-faultline-design-r1:10,TBN18,TBN37,0,0,0
faultline_design_r1_20260817,info,crosscut,20260817-faultline-design-r1:10,TBN33,TBN18,0,0,0
faultline_design_r1_20260817,info,crosscut,20260817-faultline-design-r1:10,TBN33,TBN09,0,0,0
faultline_design_r1_20260817,info,crosscut,20260817-faultline-design-r1:10,TBN33,TBN37,1,1,0
faultline_design_r1_20260817,info,crosscut,20260817-faultline-design-r1:10,TBN09,TBN18,1,1,0
faultline_design_r1_20260817,info,crosscut,20260817-faultline-design-r1:10,TBN09,TBN33,0,0,0
faultline_design_r1_20260817,info,crosscut,20260817-faultline-design-r1:10,TBN09,TBN37,0,0,0
faultline_design_r1_20260817,info,crosscut,20260817-faultline-design-r1:10,TBN37,TBN18,0,0,0
faultline_design_r1_20260817,info,crosscut,20260817-faultline-design-r1:10,TBN37,TBN33,1,1,0
faultline_design_r1_20260817,info,crosscut,20260817-faultline-design-r1:10,TBN37,TBN09,0,0,0
faultline_design_r1_20260817,info,crosscut,20260817-faultline-design-r1:11,TBN10,TBN40,0,0,0
faultline_design_r1_20260817,info,crosscut,20260817-faultline-design-r1:11,TBN10,TBN15,1,1,0
faultline_design_r1_20260817,info,crosscut,20260817-faultline-design-r1:11,TBN10,TBN35,0,1,0
faultline_design_r1_20260817,info,crosscut,20260817-faultline-design-r1:11,TBN40,TBN10,0,0,0
faultline_design_r1_20260817,info,crosscut,20260817-faultline-design-r1:11,TBN40,TBN15,0,0,0
faultline_design_r1_20260817,info,crosscut,20260817-faultline-design-r1:11,TBN40,TBN35,1,0,0
faultline_design_r1_20260817,info,crosscut,20260817-faultline-design-r1:11,TBN15,TBN10,1,1,0
faultline_design_r1_20260817,info,crosscut,20260817-faultline-design-r1:11,TBN15,TBN40,0,0,0
faultline_design_r1_20260817,info,crosscut,20260817-faultline-design-r1:11,TBN15,TBN35,0,1,0
faultline_design_r1_20260817,info,crosscut,20260817-faultline-design-r1:11,TBN35,TBN10,0,1,0
faultline_design_r1_20260817,info,crosscut,20260817-faultline-design-r1:11,TBN35,TBN40,1,0,0
faultline_design_r1_20260817,info,crosscut,20260817-faultline-design-r1:11,TBN35,TBN15,0,1,0
faultline_design_r1_20260817,info,crosscut,20260817-faultline-design-r1:12,TBN16,TBN32,0,0,0
faultline_design_r1_20260817,info,crosscut,20260817-faultline-design-r1:12,TBN16,TBN11,1,1,0
faultline_design_r1_20260817,info,crosscut,20260817-faultline-design-r1:12,TBN16,TBN41,0,1,0
faultline_design_r1_20260817,info,crosscut,20260817-faultline-design-r1:12,TBN32,TBN16,0,0,0
faultline_design_r1_20260817,info,crosscut,20260817-faultline-design-r1:12,TBN32,TBN11,0,0,0
faultline_design_r1_20260817,info,crosscut,20260817-faultline-design-r1:12,TBN32,TBN41,1,0,0
faultline_design_r1_20260817,info,crosscut,20260817-faultline-design-r1:12,TBN11,TBN16,1,1,0
faultline_design_r1_20260817,info,crosscut,20260817-faultline-design-r1:12,TBN11,TBN32,0,0,0
faultline_design_r1_20260817,info,crosscut,20260817-faultline-design-r1:12,TBN11,TBN41,0,1,1
faultline_design_r1_20260817,info,crosscut,20260817-faultline-design-r1:12,TBN41,TBN16,0,1,0
faultline_design_r1_20260817,info,crosscut,20260817-faultline-design-r1:12,TBN41,TBN32,1,0,0
faultline_design_r1_20260817,info,crosscut,20260817-faultline-design-r1:12,TBN41,TBN11,0,1,0
faultline_design_r1_20260817,info,crosscut,20260817-faultline-design-r1:13,TBN10,TBN39,0,1,0
faultline_design_r1_20260817,info,crosscut,20260817-faultline-design-r1:13,TBN10,TBN17,1,1,0
faultline_design_r1_20260817,info,crosscut,20260817-faultline-design-r1:13,TBN10,TBN36,0,1,0
faultline_design_r1_20260817,info,crosscut,20260817-faultline-design-r1:13,TBN39,TBN10,0,1,0
faultline_design_r1_20260817,info,crosscut,20260817-faultline-design-r1:13,TBN39,TBN17,0,1,0
faultline_design_r1_20260817,info,crosscut,20260817-faultline-design-r1:13,TBN39,TBN36,1,1,0
faultline_design_r1_20260817,info,crosscut,20260817-faultline-design-r1:13,TBN17,TBN10,1,1,0
faultline_design_r1_20260817,info,crosscut,20260817-faultline-design-r1:13,TBN17,TBN39,0,1,0
faultline_design_r1_20260817,info,crosscut,20260817-faultline-design-r1:13,TBN17,TBN36,0,1,0
faultline_design_r1_20260817,info,crosscut,20260817-faultline-design-r1:13,TBN36,TBN10,0,1,0
faultline_design_r1_20260817,info,crosscut,20260817-faultline-design-r1:13,TBN36,TBN39,1,1,0
faultline_design_r1_20260817,info,crosscut,20260817-faultline-design-r1:13,TBN36,TBN17,0,1,0
faultline_design_r1_20260817,info,crosscut,20260817-faultline-design-r1:14,TBN17,TBN33,0,0,0
faultline_design_r1_20260817,info,crosscut,20260817-faultline-design-r1:14,TBN17,TBN09,1,1,0
faultline_design_r1_20260817,info,crosscut,20260817-faultline-design-r1:14,TBN17,TBN39,0,1,0
faultline_design_r1_20260817,info,crosscut,20260817-faultline-design-r1:14,TBN33,TBN17,0,0,0
faultline_design_r1_20260817,info,crosscut,20260817-faultline-design-r1:14,TBN33,TBN09,0,0,0
faultline_design_r1_20260817,info,crosscut,20260817-faultline-design-r1:14,TBN33,TBN39,1,0,0
faultline_design_r1_20260817,info,crosscut,20260817-faultline-design-r1:14,TBN09,TBN17,1,1,0
faultline_design_r1_20260817,info,crosscut,20260817-faultline-design-r1:14,TBN09,TBN33,0,0,0
faultline_design_r1_20260817,info,crosscut,20260817-faultline-design-r1:14,TBN09,TBN39,0,1,0
faultline_design_r1_20260817,info,crosscut,20260817-faultline-design-r1:14,TBN39,TBN17,0,1,0
faultline_design_r1_20260817,info,crosscut,20260817-faultline-design-r1:14,TBN39,TBN33,1,0,0
faultline_design_r1_20260817,info,crosscut,20260817-faultline-design-r1:14,TBN39,TBN09,0,1,0
faultline_design_r1_20260817,info,crosscut,20260817-faultline-design-r1:15,TBN07,TBN41,0,1,0
faultline_design_r1_20260817,info,crosscut,20260817-faultline-design-r1:15,TBN07,TBN16,1,1,0
faultline_design_r1_20260817,info,crosscut,20260817-faultline-design-r1:15,TBN07,TBN32,0,0,0
faultline_design_r1_20260817,info,crosscut,20260817-faultline-design-r1:15,TBN41,TBN07,0,1,0
faultline_design_r1_20260817,info,crosscut,20260817-faultline-design-r1:15,TBN41,TBN16,0,1,0
faultline_design_r1_20260817,info,crosscut,20260817-faultline-design-r1:15,TBN41,TBN32,1,0,0
faultline_design_r1_20260817,info,crosscut,20260817-faultline-design-r1:15,TBN16,TBN07,1,1,0
faultline_design_r1_20260817,info,crosscut,20260817-faultline-design-r1:15,TBN16,TBN41,0,1,0
faultline_design_r1_20260817,info,crosscut,20260817-faultline-design-r1:15,TBN16,TBN32,0,0,0
faultline_design_r1_20260817,info,crosscut,20260817-faultline-design-r1:15,TBN32,TBN07,0,0,0
faultline_design_r1_20260817,info,crosscut,20260817-faultline-design-r1:15,TBN32,TBN41,1,0,0
faultline_design_r1_20260817,info,crosscut,20260817-faultline-design-r1:15,TBN32,TBN16,0,0,1
faultline_design_r1_rep2_20260817,info,aligned,20260817-faultline-design-r1-rep2:01,TBN04,XTBN02,1,1,0
faultline_design_r1_rep2_20260817,info,aligned,20260817-faultline-design-r1-rep2:01,TBN04,TBN45,0,1,0
faultline_design_r1_rep2_20260817,info,aligned,20260817-faultline-design-r1-rep2:01,TBN04,TBN43,0,1,0
faultline_design_r1_rep2_20260817,info,aligned,20260817-faultline-design-r1-rep2:01,XTBN02,TBN04,1,1,0
faultline_design_r1_rep2_20260817,info,aligned,20260817-faultline-design-r1-rep2:01,XTBN02,TBN45,0,1,0
faultline_design_r1_rep2_20260817,info,aligned,20260817-faultline-design-r1-rep2:01,XTBN02,TBN43,0,1,0
faultline_design_r1_rep2_20260817,info,aligned,20260817-faultline-design-r1-rep2:01,TBN45,TBN04,0,1,0
faultline_design_r1_rep2_20260817,info,aligned,20260817-faultline-design-r1-rep2:01,TBN45,XTBN02,0,1,0
faultline_design_r1_rep2_20260817,info,aligned,20260817-faultline-design-r1-rep2:01,TBN45,TBN43,1,1,0
faultline_design_r1_rep2_20260817,info,aligned,20260817-faultline-design-r1-rep2:01,TBN43,TBN04,0,1,0
faultline_design_r1_rep2_20260817,info,aligned,20260817-faultline-design-r1-rep2:01,TBN43,XTBN02,0,1,0
faultline_design_r1_rep2_20260817,info,aligned,20260817-faultline-design-r1-rep2:01,TBN43,TBN45,1,1,0
faultline_design_r1_rep2_20260817,info,aligned,20260817-faultline-design-r1-rep2:02,XTBN07,XTBN04,1,1,0
faultline_design_r1_rep2_20260817,info,aligned,20260817-faultline-design-r1-rep2:02,XTBN07,XTBN13,0,1,0
faultline_design_r1_rep2_20260817,info,aligned,20260817-faultline-design-r1-rep2:02,XTBN07,XTBN11,0,0,0
faultline_design_r1_rep2_20260817,info,aligned,20260817-faultline-design-r1-rep2:02,XTBN04,XTBN07,1,1,0
faultline_design_r1_rep2_20260817,info,aligned,20260817-faultline-design-r1-rep2:02,XTBN04,XTBN13,0,1,0
faultline_design_r1_rep2_20260817,info,aligned,20260817-faultline-design-r1-rep2:02,XTBN04,XTBN11,0,0,0
faultline_design_r1_rep2_20260817,info,aligned,20260817-faultline-design-r1-rep2:02,XTBN13,XTBN07,0,1,0
faultline_design_r1_rep2_20260817,info,aligned,20260817-faultline-design-r1-rep2:02,XTBN13,XTBN04,0,1,0
faultline_design_r1_rep2_20260817,info,aligned,20260817-faultline-design-r1-rep2:02,XTBN13,XTBN11,1,0,0
faultline_design_r1_rep2_20260817,info,aligned,20260817-faultline-design-r1-rep2:02,XTBN11,XTBN07,0,0,0
faultline_design_r1_rep2_20260817,info,aligned,20260817-faultline-design-r1-rep2:02,XTBN11,XTBN04,0,0,0
faultline_design_r1_rep2_20260817,info,aligned,20260817-faultline-design-r1-rep2:02,XTBN11,XTBN13,1,0,0
faultline_design_r1_rep2_20260817,info,aligned,20260817-faultline-design-r1-rep2:03,XTBN01,TBN01,1,1,0
faultline_design_r1_rep2_20260817,info,aligned,20260817-faultline-design-r1-rep2:03,XTBN01,TBN44,0,0,0
faultline_design_r1_rep2_20260817,info,aligned,20260817-faultline-design-r1-rep2:03,XTBN01,XTBN09,0,0,0
faultline_design_r1_rep2_20260817,info,aligned,20260817-faultline-design-r1-rep2:03,TBN01,XTBN01,1,1,0
faultline_design_r1_rep2_20260817,info,aligned,20260817-faultline-design-r1-rep2:03,TBN01,TBN44,0,0,0
faultline_design_r1_rep2_20260817,info,aligned,20260817-faultline-design-r1-rep2:03,TBN01,XTBN09,0,0,0
faultline_design_r1_rep2_20260817,info,aligned,20260817-faultline-design-r1-rep2:03,TBN44,XTBN01,0,0,0
faultline_design_r1_rep2_20260817,info,aligned,20260817-faultline-design-r1-rep2:03,TBN44,TBN01,0,0,0
faultline_design_r1_rep2_20260817,info,aligned,20260817-faultline-design-r1-rep2:03,TBN44,XTBN09,1,1,0
faultline_design_r1_rep2_20260817,info,aligned,20260817-faultline-design-r1-rep2:03,XTBN09,XTBN01,0,0,0
faultline_design_r1_rep2_20260817,info,aligned,20260817-faultline-design-r1-rep2:03,XTBN09,TBN01,0,0,0
faultline_design_r1_rep2_20260817,info,aligned,20260817-faultline-design-r1-rep2:03,XTBN09,TBN44,1,1,0
faultline_design_r1_rep2_20260817,info,aligned,20260817-faultline-design-r1-rep2:04,XTBN06,XTBN05,1,0,0
faultline_design_r1_rep2_20260817,info,aligned,20260817-faultline-design-r1-rep2:04,XTBN06,TBN46,0,0,0
faultline_design_r1_rep2_20260817,info,aligned,20260817-faultline-design-r1-rep2:04,XTBN06,XTBN11,0,1,0
faultline_design_r1_rep2_20260817,info,aligned,20260817-faultline-design-r1-rep2:04,XTBN05,XTBN06,1,0,0
faultline_design_r1_rep2_20260817,info,aligned,20260817-faultline-design-r1-rep2:04,XTBN05,TBN46,0,1,0
faultline_design_r1_rep2_20260817,info,aligned,20260817-faultline-design-r1-rep2:04,XTBN05,XTBN11,0,0,0
faultline_design_r1_rep2_20260817,info,aligned,20260817-faultline-design-r1-rep2:04,TBN46,XTBN06,0,0,0
faultline_design_r1_rep2_20260817,info,aligned,20260817-faultline-design-r1-rep2:04,TBN46,XTBN05,0,1,0
faultline_design_r1_rep2_20260817,info,aligned,20260817-faultline-design-r1-rep2:04,TBN46,XTBN11,1,0,0
faultline_design_r1_rep2_20260817,info,aligned,20260817-faultline-design-r1-rep2:04,XTBN11,XTBN06,0,1,0
faultline_design_r1_rep2_20260817,info,aligned,20260817-faultline-design-r1-rep2:04,XTBN11,XTBN05,0,0,0
faultline_design_r1_rep2_20260817,info,aligned,20260817-faultline-design-r1-rep2:04,XTBN11,TBN46,1,0,0
faultline_design_r1_rep2_20260817,info,aligned,20260817-faultline-design-r1-rep2:05,XTBN03,TBN06,1,1,0
faultline_design_r1_rep2_20260817,info,aligned,20260817-faultline-design-r1-rep2:05,XTBN03,XTBN10,0,0,0
faultline_design_r1_rep2_20260817,info,aligned,20260817-faultline-design-r1-rep2:05,XTBN03,XTBN12,0,1,0
faultline_design_r1_rep2_20260817,info,aligned,20260817-faultline-design-r1-rep2:05,TBN06,XTBN03,1,1,0
faultline_design_r1_rep2_20260817,info,aligned,20260817-faultline-design-r1-rep2:05,TBN06,XTBN10,0,0,0
faultline_design_r1_rep2_20260817,info,aligned,20260817-faultline-design-r1-rep2:05,TBN06,XTBN12,0,1,0
faultline_design_r1_rep2_20260817,info,aligned,20260817-faultline-design-r1-rep2:05,XTBN10,XTBN03,0,0,0
faultline_design_r1_rep2_20260817,info,aligned,20260817-faultline-design-r1-rep2:05,XTBN10,TBN06,0,0,0
faultline_design_r1_rep2_20260817,info,aligned,20260817-faultline-design-r1-rep2:05,XTBN10,XTBN12,1,0,0
faultline_design_r1_rep2_20260817,info,aligned,20260817-faultline-design-r1-rep2:05,XTBN12,XTBN03,0,1,0
faultline_design_r1_rep2_20260817,info,aligned,20260817-faultline-design-r1-rep2:05,XTBN12,TBN06,0,1,0
faultline_design_r1_rep2_20260817,info,aligned,20260817-faultline-design-r1-rep2:05,XTBN12,XTBN10,1,0,0
faultline_design_r1_rep2_20260817,info,aligned,20260817-faultline-design-r1-rep2:06,TBN03,TBN04,1,1,0
faultline_design_r1_rep2_20260817,info,aligned,20260817-faultline-design-r1-rep2:06,TBN03,XTBN08,0,1,0
faultline_design_r1_rep2_20260817,info,aligned,20260817-faultline-design-r1-rep2:06,TBN03,TBN43,0,1,0
faultline_design_r1_rep2_20260817,info,aligned,20260817-faultline-design-r1-rep2:06,TBN04,TBN03,1,1,0
faultline_design_r1_rep2_20260817,info,aligned,20260817-faultline-design-r1-rep2:06,TBN04,XTBN08,0,1,0
faultline_design_r1_rep2_20260817,info,aligned,20260817-faultline-design-r1-rep2:06,TBN04,TBN43,0,1,0
faultline_design_r1_rep2_20260817,info,aligned,20260817-faultline-design-r1-rep2:06,XTBN08,TBN03,0,1,0
faultline_design_r1_rep2_20260817,info,aligned,20260817-faultline-design-r1-rep2:06,XTBN08,TBN04,0,1,0
faultline_design_r1_rep2_20260817,info,aligned,20260817-faultline-design-r1-rep2:06,XTBN08,TBN43,1,1,0
faultline_design_r1_rep2_20260817,info,aligned,20260817-faultline-design-r1-rep2:06,TBN43,TBN03,0,1,0
faultline_design_r1_rep2_20260817,info,aligned,20260817-faultline-design-r1-rep2:06,TBN43,TBN04,0,1,0
faultline_design_r1_rep2_20260817,info,aligned,20260817-faultline-design-r1-rep2:06,TBN43,XTBN08,1,1,0
faultline_design_r1_rep2_20260817,info,aligned,20260817-faultline-design-r1-rep2:07,TBN05,XTBN05,1,1,0
faultline_design_r1_rep2_20260817,info,aligned,20260817-faultline-design-r1-rep2:07,TBN05,XTBN14,0,0,0
faultline_design_r1_rep2_20260817,info,aligned,20260817-faultline-design-r1-rep2:07,TBN05,XTBN10,0,1,0
faultline_design_r1_rep2_20260817,info,aligned,20260817-faultline-design-r1-rep2:07,XTBN05,TBN05,1,1,0
faultline_design_r1_rep2_20260817,info,aligned,20260817-faultline-design-r1-rep2:07,XTBN05,XTBN14,0,0,0
faultline_design_r1_rep2_20260817,info,aligned,20260817-faultline-design-r1-rep2:07,XTBN05,XTBN10,0,1,0
faultline_design_r1_rep2_20260817,info,aligned,20260817-faultline-design-r1-rep2:07,XTBN14,TBN05,0,0,1
faultline_design_r1_rep2_20260817,info,aligned,20260817-faultline-design-r1-rep2:07,XTBN14,XTBN05,0,0,0
